date,time,ID,refl_rad_min,refl_rad_avg,refl_rad_max,in_rad_min,in_rad_avg,in_rad_max
12/10/19,14:27:00,191210_FAL_B_2,88,88.9,90,485,486.06,488
12/10/19,14:28:00,191210_FAL_B_2,88,88.73,89,483,484.21,485
1/9/20,11:08:00,200109_RYE_B_2,111,113.21,190,289,344.1,468
1/9/20,11:09:00,200109_RYE_B_2,112,112.13,113,399,447.13,486
1/9/20,11:10:00,200109_RYE_B_2,112,112.56,113,487,494.21,496
1/9/20,11:11:00,200109_RYE_B_2,111,111.56,112,496,496.55,497
1/9/20,11:12:00,200109_RYE_B_2,110,110.65,111,497,497.66,498
1/9/20,11:13:00,200109_RYE_B_2,109,109.78,110,498,499,500
1/9/20,11:14:00,200109_RYE_B_2,108,108.68,109,498,498.91,500
1/9/20,11:15:00,200109_RYE_B_2,108,108.35,109,500,501.43,502
1/9/20,11:16:00,200109_RYE_B_2,107,107.63,108,502,502.91,504
1/9/20,11:17:00,200109_RYE_B_2,106,106.81,107,503,504.7,506
1/9/20,11:18:00,200109_RYE_B_2,106,106.3,107,506,506.81,508
1/9/20,11:19:00,200109_RYE_B_2,104,105.25,106,508,510.25,512
1/9/20,11:20:00,200109_RYE_B_2,103,104.01,105,511,512.35,513
1/9/20,11:21:00,200109_RYE_B_2,102,103.05,104,513,514.6,515
1/9/20,11:22:00,200109_RYE_B_2,100,100.95,102,515,515.11,516
1/9/20,11:23:00,200109_RYE_B_2,99,100.18,101,515,517.08,518
1/9/20,11:24:00,200109_RYE_B_2,98,99.16,100,518,519.23,521
1/9/20,11:25:00,200109_RYE_B_2,97,97.96,99,521,521.53,522
1/9/20,11:26:00,200109_RYE_B_2,97,97,97,522,523.8,525
1/9/20,11:27:00,200109_RYE_B_2,96,96.75,97,525,526.83,528
1/9/20,11:28:00,200109_RYE_B_2,95,95.61,96,528,529.05,530
1/9/20,11:29:00,200109_RYE_B_2,94,94.73,95,530,531.18,533
1/9/20,11:30:00,200109_RYE_B_2,93,93.93,94,532,534.15,535
1/9/20,11:31:00,200109_RYE_B_2,92,92.95,94,534,535.28,537
1/9/20,11:32:00,200109_RYE_B_2,93,93,93,537,537.71,538
1/9/20,11:33:00,200109_RYE_B_2,91,91.9,93,537,537.61,538
1/9/20,11:34:00,200109_RYE_B_2,92,92.25,93,538,539.6,542
1/9/20,11:35:00,200109_RYE_B_2,92,92.75,93,542,543.28,544
1/9/20,11:36:00,200109_RYE_B_2,92,92.53,93,543,543.98,544
1/9/20,11:37:00,200109_RYE_B_2,93,93.23,95,543,544.33,546
1/9/20,11:40:00,200109_RYE_B_1,113,137.15,262,162,542.51,716
1/9/20,11:41:00,200109_RYE_B_1,132,133.25,135,568,569.6,572
1/9/20,11:42:00,200109_RYE_B_1,133,133.2,134,569,570.21,571
1/9/20,11:43:00,200109_RYE_B_1,133,133.61,134,570,571.2,572
1/9/20,11:44:00,200109_RYE_B_1,133,133.5,134,572,572,572
1/9/20,11:45:00,200109_RYE_B_1,133,133.93,134,572,573.11,574
1/9/20,11:46:00,200109_RYE_B_1,134,134.36,135,574,574.13,575
1/9/20,11:47:00,200109_RYE_B_1,134,134.91,135,575,575.58,577
1/9/20,11:48:00,200109_RYE_B_1,134,134,134,576,576.86,577
1/9/20,11:49:00,200109_RYE_B_1,134,134.71,135,577,578.58,580
1/9/20,11:50:00,200109_RYE_B_1,134,135.11,136,580,580.16,581
1/9/20,11:51:00,200109_RYE_B_1,134,135.1,136,580,580.71,582
1/9/20,11:52:00,200109_RYE_B_1,135,135.43,136,581,582.21,583
1/9/20,11:53:00,200109_RYE_B_1,135,135.45,136,583,583.9,585
1/9/20,11:54:00,200109_RYE_B_1,135,135.71,136,585,585.48,586
1/9/20,11:55:00,200109_RYE_B_1,136,136,136,586,586.38,587
1/9/20,11:56:00,200109_RYE_B_1,135,135.6,136,585,586.15,587
1/9/20,11:57:00,200109_RYE_B_1,135,135.51,136,585,586.21,587
1/9/20,11:58:00,200109_RYE_B_1,135,135.48,136,586,587.28,588
1/9/20,11:59:00,200109_RYE_B_1,135,135.93,136,588,589,590
1/9/20,12:00:00,200109_RYE_B_1,136,136,136,590,590.33,591
1/9/20,12:01:00,200109_RYE_B_1,135,135.85,137,590,591.01,593
1/9/20,12:02:00,200109_RYE_B_1,136,136.71,138,592,593.33,594
1/9/20,12:03:00,200109_RYE_B_1,135,135.81,136,592,593.21,594
1/9/20,12:04:00,200109_RYE_B_1,136,136.8,138,593,593.85,595
1/9/20,12:05:00,200109_RYE_B_1,137,137.36,138,595,595.56,596
1/9/20,12:06:00,200109_RYE_B_1,137,137.56,138,597,597.98,599
1/9/20,12:07:00,200109_RYE_B_1,137,137.56,138,598,598.86,599
1/9/20,12:08:00,200109_RYE_B_1,137,137.26,138,598,599.75,600
1/9/20,12:09:00,200109_RYE_B_1,137,137.53,139,600,601.16,602
1/9/20,12:19:00,200109_RYE_B_3,130,138.45,145,427,640.48,866
1/9/20,12:20:00,200109_RYE_B_3,135,137.41,138,600,603.26,605
1/9/20,12:21:00,200109_RYE_B_3,137,137.63,138,604,605.45,606
1/9/20,12:22:00,200109_RYE_B_3,138,138.83,140,606,607.08,609
1/9/20,12:23:00,200109_RYE_B_3,138,138.46,139,606,607.41,609
1/9/20,12:24:00,200109_RYE_B_3,138,138.38,139,606,607.66,609
1/9/20,12:25:00,200109_RYE_B_3,138,138.43,139,606,606.76,608
1/9/20,12:26:00,200109_RYE_B_3,139,139.35,141,609,610.3,612
1/9/20,12:27:00,200109_RYE_B_3,139,140.1,141,610,611.4,612
1/9/20,12:28:00,200109_RYE_B_3,139,139.25,140,610,610.41,611
1/9/20,12:29:00,200109_RYE_B_3,138,138.95,139,609,610.21,611
1/9/20,12:30:00,200109_RYE_B_3,139,139.55,140,610,611.51,613
1/9/20,12:31:00,200109_RYE_B_3,139,139.5,140,612,612.18,613
1/9/20,12:32:00,200109_RYE_B_3,139,139.6,140,612,612.83,613
1/9/20,12:33:00,200109_RYE_B_3,139,139.86,140,612,612.88,614
1/9/20,12:34:00,200109_RYE_B_3,139,139.5,141,612,612.73,615
1/9/20,12:35:00,200109_RYE_B_3,138,139.56,140,613,613.73,615
1/9/20,12:36:00,200109_RYE_B_3,139,139.21,140,612,613.16,614
1/9/20,12:37:00,200109_RYE_B_3,139,139.18,140,613,613.7,614
1/9/20,12:38:00,200109_RYE_B_3,138,138.8,139,613,613.78,615
1/9/20,12:39:00,200109_RYE_B_3,139,139.5,140,614,614.58,616
1/9/20,12:40:00,200109_RYE_B_3,139,139.5,140,614,615.11,616
1/9/20,12:41:00,200109_RYE_B_3,139,139.83,140,615,615.81,616
1/9/20,12:42:00,200109_RYE_B_3,139,139.85,140,615,615.6,617
1/9/20,12:43:00,200109_RYE_B_3,139,139.36,140,615,615.3,616
1/9/20,12:44:00,200109_RYE_B_3,138,138.68,139,614,614.96,615
1/9/20,12:45:00,200109_RYE_B_3,138,138,138,613,614.01,615
1/9/20,12:46:00,200109_RYE_B_3,138,139.75,141,614,616.16,617
1/9/20,12:47:00,200109_RYE_B_3,140,140,140,616,616.75,617
1/9/20,12:48:00,200109_RYE_B_3,139,139.41,140,616,616.83,618
1/9/20,12:55:00,200109_RYE_B_4,115,138,141,560,616.78,729
1/9/20,12:56:00,200109_RYE_B_4,118,140.83,145,386,593.36,634
1/9/20,12:57:00,200109_RYE_B_4,140,140.56,141,614,614.51,615
1/9/20,12:58:00,200109_RYE_B_4,141,141.55,142,615,616.8,618
1/9/20,12:59:00,200109_RYE_B_4,141,141.43,142,616,617.28,618
1/9/20,13:00:00,200109_RYE_B_4,140,140.68,142,615,615.58,617
1/9/20,13:01:00,200109_RYE_B_4,141,141.96,142,616,616.98,617
1/9/20,13:02:00,200109_RYE_B_4,140,141.1,142,615,615.75,617
1/9/20,13:03:00,200109_RYE_B_4,140,140.9,142,614,615.46,617
1/9/20,13:04:00,200109_RYE_B_4,139,139.73,141,613,613.76,615
1/9/20,13:05:00,200109_RYE_B_4,139,139.1,140,612,612.51,613
1/9/20,13:06:00,200109_RYE_B_4,139,139.55,140,612,612.26,613
1/9/20,13:07:00,200109_RYE_B_4,139,139.6,140,611,611.9,613
1/9/20,13:08:00,200109_RYE_B_4,139,139.46,140,611,611.9,613
1/9/20,13:09:00,200109_RYE_B_4,139,139.38,140,611,612.23,613
1/9/20,13:10:00,200109_RYE_B_4,139,139.63,140,611,612.05,613
1/9/20,13:11:00,200109_RYE_B_4,138,139.16,140,610,611.31,613
1/9/20,13:12:00,200109_RYE_B_4,138,138.46,139,610,610.75,612
1/9/20,13:13:00,200109_RYE_B_4,139,139.03,140,610,610.73,612
1/9/20,13:14:00,200109_RYE_B_4,138,138.25,139,610,610,610
1/9/20,13:15:00,200109_RYE_B_4,138,138.33,139,609,609.7,610
1/9/20,13:16:00,200109_RYE_B_4,138,138,138,609,609.28,610
1/9/20,13:17:00,200109_RYE_B_4,137,137.1,138,608,608.41,609
1/9/20,13:18:00,200109_RYE_B_4,136,136.83,138,607,607.75,609
1/9/20,13:19:00,200109_RYE_B_4,136,136.73,137,606,606.96,607
1/9/20,13:20:00,200109_RYE_B_4,137,137.63,138,606,607.25,608
1/9/20,13:21:00,200109_RYE_B_4,137,137.68,139,606,606.81,608
1/9/20,13:22:00,200109_RYE_B_4,137,137.23,138,605,605.61,606
1/9/20,13:23:00,200109_RYE_B_4,137,137.15,138,604,604.68,606
1/9/20,13:24:00,200109_RYE_B_4,137,137.48,138,604,604.81,606
1/9/20,13:45:00,200109_RYE_A_4,131,134.66,141,513,600.03,755
1/9/20,13:46:00,200109_RYE_A_4,131,131.48,133,579,580.3,581
1/9/20,13:47:00,200109_RYE_A_4,130,131.33,133,578,579.6,581
1/9/20,13:48:00,200109_RYE_A_4,130,130.16,131,576,576.68,578
1/9/20,13:49:00,200109_RYE_A_4,130,130.23,131,575,575.26,577
1/9/20,13:50:00,200109_RYE_A_4,130,130.43,131,573,573.81,575
1/9/20,13:51:00,200109_RYE_A_4,130,130.2,131,572,572.58,573
1/9/20,13:52:00,200109_RYE_A_4,130,130.51,131,571,572.21,573
1/9/20,13:53:00,200109_RYE_A_4,129,129.55,130,569,570.73,572
1/9/20,13:54:00,200109_RYE_A_4,129,129.53,130,568,569.2,570
1/9/20,13:55:00,200109_RYE_A_4,129,130.36,131,568,569.1,570
1/9/20,13:56:00,200109_RYE_A_4,129,129.13,130,566,567.31,568
1/9/20,13:57:00,200109_RYE_A_4,128,128.98,129,565,565.46,566
1/9/20,13:58:00,200109_RYE_A_4,128,128.78,129,564,564.86,566
1/9/20,13:59:00,200109_RYE_A_4,129,129,129,562,563.93,566
1/9/20,14:00:00,200109_RYE_A_4,129,129,129,561,561.93,563
1/9/20,14:01:00,200109_RYE_A_4,127,128.2,129,558,560.1,561
1/9/20,14:02:00,200109_RYE_A_4,126,126.6,128,557,557.3,558
1/9/20,14:03:00,200109_RYE_A_4,126,126.95,128,556,557.46,558
1/9/20,14:04:00,200109_RYE_A_4,126,126.58,127,555,555.73,557
1/9/20,14:05:00,200109_RYE_A_4,126,126.93,127,553,554.6,556
1/9/20,14:06:00,200109_RYE_A_4,126,126,126,552,552.28,553
1/9/20,14:07:00,200109_RYE_A_4,126,126.5,127,552,553.06,555
1/9/20,14:08:00,200109_RYE_A_4,125,126.4,127,550,552.4,554
1/9/20,14:09:00,200109_RYE_A_4,125,125.05,126,548,549.1,550
1/9/20,14:10:00,200109_RYE_A_4,125,125.11,126,547,547.98,548
1/9/20,14:11:00,200109_RYE_A_4,125,125.31,126,546,546.78,548
1/9/20,14:12:00,200109_RYE_A_4,125,125.7,126,546,546.96,548
1/9/20,14:13:00,200109_RYE_A_4,125,125.4,126,546,546.73,547
1/9/20,14:14:00,200109_RYE_A_4,124,124.73,125,546,546.31,547
1/9/20,14:26:00,200109_RYE_A_3,113,122.81,132,499,543.88,729
1/9/20,14:27:00,200109_RYE_A_3,116,128.25,136,122,512.43,572
1/9/20,14:28:00,200109_RYE_A_3,124,124.65,126,516,516.6,518
1/9/20,14:29:00,200109_RYE_A_3,124,124.55,125,513,514.73,516
1/9/20,14:30:00,200109_RYE_A_3,124,125.2,126,513,513.8,514
1/9/20,14:31:00,200109_RYE_A_3,124,125.43,126,511,512.68,514
1/9/20,14:32:00,200109_RYE_A_3,123,124.13,125,508,509.65,511
1/9/20,14:33:00,200109_RYE_A_3,124,124,124,505,506.31,508
1/9/20,14:34:00,200109_RYE_A_3,124,124,124,504,505.11,506
1/9/20,14:35:00,200109_RYE_A_3,124,124.51,125,504,504.85,506
1/9/20,14:36:00,200109_RYE_A_3,124,124,124,502,503.16,504
1/9/20,14:37:00,200109_RYE_A_3,123,123.21,124,499,500.75,502
1/9/20,14:38:00,200109_RYE_A_3,122,122.66,123,494,497.43,500
1/9/20,14:39:00,200109_RYE_A_3,122,123.1,124,494,497.8,499
1/9/20,14:40:00,200109_RYE_A_3,123,123.56,124,497,497.95,499
1/9/20,14:41:00,200109_RYE_A_3,123,123.18,124,496,496.28,497
1/9/20,14:42:00,200109_RYE_A_3,121,122.55,124,487,492.86,496
1/9/20,14:43:00,200109_RYE_A_3,111,119,123,453,481.35,494
1/9/20,14:44:00,200109_RYE_A_3,119,121.23,123,483,489.55,494
1/9/20,14:45:00,200109_RYE_A_3,120,120.48,122,485,486.66,490
1/9/20,14:46:00,200109_RYE_A_3,117,120.31,122,472,483.33,490
1/9/20,14:47:00,200109_RYE_A_3,118,120.61,122,474,484.16,490
1/9/20,14:48:00,200109_RYE_A_3,119,120.16,121,477,482.88,488
1/9/20,14:49:00,200109_RYE_A_3,117,118.2,120,471,474.56,481
1/9/20,14:50:00,200109_RYE_A_3,118,120.33,121,473,480.73,485
1/9/20,14:51:00,200109_RYE_A_3,111,113.81,118,452,459.75,472
1/9/20,14:52:00,200109_RYE_A_3,112,116.1,119,452,467.2,479
1/9/20,14:53:00,200109_RYE_A_3,110,114.86,118,443,461.76,472
1/9/20,14:54:00,200109_RYE_A_3,100,104.15,110,409,423.65,447
1/9/20,14:55:00,200109_RYE_A_3,95,106.66,113,389,431.88,455
1/9/20,14:57:00,200109_RYE_A_2,102,112.03,120,411,447.43,476
1/9/20,14:58:00,200109_RYE_A_2,99,110.78,124,380,450.56,647
1/9/20,14:59:00,200109_RYE_A_2,97,114.36,124,354,455.91,691
1/9/20,15:00:00,200109_RYE_A_2,98,104.71,112,391,412.4,435
1/9/20,15:01:00,200109_RYE_A_2,112,113.26,114,437,440.45,442
1/9/20,15:02:00,200109_RYE_A_2,112,112.85,113,435,437.3,439
1/9/20,15:03:00,200109_RYE_A_2,112,112.75,113,433,434.45,436
1/9/20,15:04:00,200109_RYE_A_2,111,111.75,112,429,430.51,433
1/9/20,15:05:00,200109_RYE_A_2,111,111.95,113,428,428.58,430
1/9/20,15:06:00,200109_RYE_A_2,111,111.23,112,424,425.81,428
1/9/20,15:07:00,200109_RYE_A_2,111,111.18,112,421,422.9,424
1/9/20,15:08:00,200109_RYE_A_2,110,110.13,111,419,419.98,421
1/9/20,15:09:00,200109_RYE_A_2,109,110,111,414,417.81,419
1/9/20,15:10:00,200109_RYE_A_2,106,107.85,111,402,407.45,415
1/9/20,15:11:00,200109_RYE_A_2,107,109.2,111,404,412.78,416
1/9/20,15:12:00,200109_RYE_A_2,110,110.3,111,415,415.3,416
1/9/20,15:13:00,200109_RYE_A_2,110,110.28,111,414,414.38,415
1/9/20,15:14:00,200109_RYE_A_2,110,110.71,112,414,414.7,416
1/9/20,15:15:00,200109_RYE_A_2,110,110.95,111,415,415.4,416
1/9/20,15:16:00,200109_RYE_A_2,110,111.08,112,415,416.76,418
1/9/20,15:17:00,200109_RYE_A_2,112,112.21,113,418,419.15,420
1/9/20,15:18:00,200109_RYE_A_2,112,112.95,113,420,420.96,422
1/9/20,15:19:00,200109_RYE_A_2,113,113.8,114,421,422.61,424
1/9/20,15:20:00,200109_RYE_A_2,110,113.3,116,409,420.5,427
1/9/20,15:21:00,200109_RYE_A_2,112,114.71,116,418,424.58,428
1/9/20,15:22:00,200109_RYE_A_2,114,114.7,115,420,423.51,425
1/9/20,15:23:00,200109_RYE_A_2,109,112.36,114,406,416.16,422
1/9/20,15:24:00,200109_RYE_A_2,87,97.18,114,335,366.81,420
1/9/20,15:25:00,200109_RYE_A_2,107,111.78,119,396,415.43,438
1/9/20,15:26:00,200109_RYE_A_2,105,115.08,125,393,425.53,457
1/9/20,15:35:00,200109_RYE_A_1,41,54.25,60,184,227.75,246
1/9/20,15:36:00,200109_RYE_A_1,37,43.8,56,151,194.53,234
1/9/20,15:37:00,200109_RYE_A_1,34,35.58,37,104,169.16,194
1/9/20,15:38:00,200109_RYE_A_1,36,36.65,37,174,175.86,177
1/9/20,15:39:00,200109_RYE_A_1,37,37.81,40,177,179.76,186
1/9/20,15:40:00,200109_RYE_A_1,40,43.06,45,186,199.11,207
1/9/20,15:41:00,200109_RYE_A_1,42,43.01,45,196,198.81,206
1/9/20,15:42:00,200109_RYE_A_1,42,42.2,43,196,196.95,198
1/9/20,15:43:00,200109_RYE_A_1,43,43,43,198,199.9,202
1/9/20,15:44:00,200109_RYE_A_1,43,44.6,45,202,204.95,207
1/9/20,15:45:00,200109_RYE_A_1,45,45,45,205,206.15,207
1/9/20,15:46:00,200109_RYE_A_1,45,45.35,47,206,207.26,211
1/9/20,15:47:00,200109_RYE_A_1,47,48.86,50,212,217.6,221
1/9/20,15:48:00,200109_RYE_A_1,45,47.9,51,203,212,223
1/9/20,15:49:00,200109_RYE_A_1,44,46.71,50,196,205.35,218
1/9/20,15:50:00,200109_RYE_A_1,42,43.01,44,189,191.26,196
1/9/20,15:51:00,200109_RYE_A_1,42,43,45,186,189.81,197
1/9/20,15:52:00,200109_RYE_A_1,46,47.71,49,198,204.95,210
1/9/20,15:53:00,200109_RYE_A_1,40,43.76,48,180,191.43,205
1/9/20,15:54:00,200109_RYE_A_1,38,39.21,40,173,175.41,180
1/9/20,15:55:00,200109_RYE_A_1,40,42.68,45,176,185.01,193
1/9/20,15:56:00,200109_RYE_A_1,34,38.71,44,155,170.8,188
1/9/20,15:57:00,200109_RYE_A_1,33,33.26,34,149,151.05,155
1/9/20,15:58:00,200109_RYE_A_1,33,33.93,35,150,151.55,153
1/9/20,15:59:00,200109_RYE_A_1,35,41.35,47,154,174.56,194
1/9/20,16:00:00,200109_RYE_A_1,39,40.28,42,167,169.75,173
1/9/20,16:01:00,200109_RYE_A_1,39,40.45,42,165,168.61,174
1/9/20,16:02:00,200109_RYE_A_1,42,65.2,77,172,245.26,281
1/9/20,16:03:00,200109_RYE_A_1,70,76.28,91,262,279.41,322
1/9/20,16:04:00,200109_RYE_A_1,94,104.56,108,330,365.78,377
1/27/20,11:26:45,200127_RYE_A_4,122,126.65,128,572,573.31,581
1/27/20,11:27:45,200127_RYE_A_4,126,127.33,129,572,573.91,575
1/27/20,11:28:45,200127_RYE_A_4,128,128.53,129,574,575.65,577
1/27/20,11:29:45,200127_RYE_A_4,128,128.65,130,577,578.05,580
1/27/20,11:30:45,200127_RYE_A_4,130,130.03,131,580,580.43,581
1/27/20,11:31:45,200127_RYE_A_4,130,130.38,132,581,581.61,584
1/27/20,11:32:45,200127_RYE_A_4,131,131.5,132,583,584.1,586
1/27/20,11:33:45,200127_RYE_A_4,131,131.35,132,585,585.26,586
1/27/20,11:34:45,200127_RYE_A_4,132,132.45,134,586,587.18,589
1/27/20,11:35:45,200127_RYE_A_4,133,133,133,588,588.75,589
1/27/20,11:36:45,200127_RYE_A_4,133,133.33,134,589,590.45,592
1/27/20,11:37:45,200127_RYE_A_4,133,133.31,134,591,592.08,593
1/27/20,11:38:45,200127_RYE_A_4,133,133.9,134,593,593.58,594
1/27/20,11:39:45,200127_RYE_A_4,134,135.51,136,594,595.68,597
1/27/20,11:40:45,200127_RYE_A_4,134,135.13,136,596,597.13,598
1/27/20,11:41:45,200127_RYE_A_4,135,135.78,137,597,599,600
1/27/20,11:42:45,200127_RYE_A_4,136,136.43,137,600,601.36,603
1/27/20,11:43:45,200127_RYE_A_4,136,136.7,138,602,603.31,604
1/27/20,11:44:45,200127_RYE_A_4,137,137.2,138,604,604.3,605
1/27/20,11:45:45,200127_RYE_A_4,136,137.23,138,604,605.2,607
1/27/20,11:46:45,200127_RYE_A_4,137,137.35,138,606,606.48,608
1/27/20,11:47:45,200127_RYE_A_4,137,138.25,139,607,608.26,609
1/27/20,11:48:45,200127_RYE_A_4,138,138.43,139,609,609.21,611
1/27/20,11:49:45,200127_RYE_A_4,139,139.48,140,610,611.2,612
1/27/20,11:50:45,200127_RYE_A_4,139,139.51,141,612,612.71,613
1/27/20,11:51:45,200127_RYE_A_4,139,139.58,140,613,614.13,615
1/27/20,11:52:45,200127_RYE_A_4,139,139.68,141,613,614.46,616
1/27/20,11:53:45,200127_RYE_A_4,140,140.05,141,616,616.8,618
1/27/20,11:54:45,200127_RYE_A_4,140,140.36,141,617,617.63,619
1/27/20,11:55:45,200127_RYE_A_4,140,140.35,141,618,618.26,619
1/27/20,11:59:45,200127_RYE_A_3,146,146.91,149,270,589.55,682
1/27/20,12:00:45,200127_RYE_A_3,146,146.91,147,634,634.66,636
1/27/20,12:01:45,200127_RYE_A_3,147,147.08,148,635,636.11,637
1/27/20,12:02:45,200127_RYE_A_3,147,147.28,148,636,636.56,638
1/27/20,12:03:45,200127_RYE_A_3,147,147.95,148,637,637.93,638
1/27/20,12:04:45,200127_RYE_A_3,147,147.68,148,637,638.76,640
1/27/20,12:05:45,200127_RYE_A_3,147,147.76,148,639,639.11,640
1/27/20,12:06:45,200127_RYE_A_3,147,147.08,148,638,639.03,640
1/27/20,12:07:45,200127_RYE_A_3,148,148,148,640,640.68,641
1/27/20,12:08:45,200127_RYE_A_3,148,148.11,149,640,641.25,643
1/27/20,12:09:45,200127_RYE_A_3,148,148.38,149,642,642.96,643
1/27/20,12:10:45,200127_RYE_A_3,148,148,148,642,642.7,643
1/27/20,12:11:45,200127_RYE_A_3,148,148.85,150,642,644.25,645
1/27/20,12:12:45,200127_RYE_A_3,149,149.81,151,645,646.05,647
1/27/20,12:13:45,200127_RYE_A_3,149,149.86,150,647,647.56,649
1/27/20,12:14:45,200127_RYE_A_3,149,149.96,150,648,649.01,650
1/27/20,12:15:45,200127_RYE_A_3,149,149.46,150,648,649.03,650
1/27/20,12:16:45,200127_RYE_A_3,150,150.18,151,649,649.85,651
1/27/20,12:17:45,200127_RYE_A_3,151,151,151,651,651.78,653
1/27/20,12:18:45,200127_RYE_A_3,150,150.38,151,651,651.93,653
1/27/20,12:19:45,200127_RYE_A_3,150,151.46,152,651,653.63,655
1/27/20,12:20:45,200127_RYE_A_3,152,152.11,153,654,655.41,656
1/27/20,12:21:45,200127_RYE_A_3,151,152.03,153,655,655.95,657
1/27/20,12:22:45,200127_RYE_A_3,151,151.85,152,656,656.78,657
1/27/20,12:23:45,200127_RYE_A_3,151,151.61,152,656,657.05,658
1/27/20,12:24:45,200127_RYE_A_3,151,151.96,152,658,658.26,659
1/27/20,12:25:45,200127_RYE_A_3,152,152.71,154,658,659.63,661
1/27/20,12:26:45,200127_RYE_A_3,152,152.33,153,660,660.55,661
1/27/20,12:27:45,200127_RYE_A_3,152,153.11,154,660,661.26,663
1/27/20,12:28:45,200127_RYE_A_3,152,152.88,154,660,661.35,662
1/27/20,12:34:45,200127_RYE_A_2,144,144.3,145,655,656.38,657
1/27/20,12:35:45,200127_RYE_A_2,144,144.58,146,655,656.28,657
1/27/20,12:36:45,200127_RYE_A_2,144,144.66,145,656,656.85,658
1/27/20,12:37:45,200127_RYE_A_2,144,144,144,655,655.96,656
1/27/20,12:38:45,200127_RYE_A_2,144,144.65,146,655,656.28,657
1/27/20,12:39:45,200127_RYE_A_2,145,145.48,146,656,657.2,658
1/27/20,12:40:45,200127_RYE_A_2,145,145.2,146,657,657.81,658
1/27/20,12:41:45,200127_RYE_A_2,145,146.01,147,658,659.06,660
1/27/20,12:42:45,200127_RYE_A_2,145,145.73,146,658,659.43,661
1/27/20,12:43:45,200127_RYE_A_2,144,145.38,147,659,659.91,661
1/27/20,12:44:45,200127_RYE_A_2,144,145.01,146,659,659.63,660
1/27/20,12:45:45,200127_RYE_A_2,144,145.26,146,659,659.66,660
1/27/20,12:46:45,200127_RYE_A_2,145,145.85,147,659,660.36,661
1/27/20,12:47:45,200127_RYE_A_2,145,145.86,146,660,660.53,661
1/27/20,12:48:45,200127_RYE_A_2,145,146.41,147,660,661.35,662
1/27/20,12:49:45,200127_RYE_A_2,145,145.88,146,660,660.85,661
1/27/20,12:50:45,200127_RYE_A_2,145,146.13,147,660,661.01,662
1/27/20,12:51:45,200127_RYE_A_2,146,146.03,147,661,661.2,662
1/27/20,12:52:45,200127_RYE_A_2,147,147.31,148,662,663.23,664
1/27/20,12:53:45,200127_RYE_A_2,147,147.41,149,663,663.88,665
1/27/20,12:54:45,200127_RYE_A_2,146,146.63,148,662,663.13,664
1/27/20,12:55:45,200127_RYE_A_2,145,146.4,147,662,662.83,664
1/27/20,12:56:45,200127_RYE_A_2,146,146.15,147,662,662.25,663
1/27/20,12:57:45,200127_RYE_A_2,147,147.41,148,663,663.35,664
1/27/20,12:58:45,200127_RYE_A_2,147,147,147,662,662.85,664
1/27/20,12:59:45,200127_RYE_A_2,146,146.9,148,663,663.46,664
1/27/20,13:00:45,200127_RYE_A_2,146,147.08,148,663,663.66,664
1/27/20,13:01:45,200127_RYE_A_2,146,146.06,147,661,662.06,663
1/27/20,13:02:45,200127_RYE_A_2,146,147.2,148,662,663.25,664
1/27/20,13:03:45,200127_RYE_A_2,147,147.75,149,663,664.5,665
1/27/20,13:08:45,200127_RYE_A_1,144,145.08,146,665,665.5,666
1/27/20,13:09:45,200127_RYE_A_1,145,145.5,146,664,665.01,666
1/27/20,13:10:45,200127_RYE_A_1,146,146.58,148,665,665.58,667
1/27/20,13:11:45,200127_RYE_A_1,146,146.75,147,665,666.23,667
1/27/20,13:12:45,200127_RYE_A_1,145,145.9,147,663,665.03,666
1/27/20,13:13:45,200127_RYE_A_1,145,145.66,146,664,664.16,665
1/27/20,13:14:45,200127_RYE_A_1,145,145.01,146,663,663.18,664
1/27/20,13:15:45,200127_RYE_A_1,145,145.35,146,663,663.85,664
1/27/20,13:16:45,200127_RYE_A_1,145,145.05,146,662,662.23,664
1/27/20,13:17:45,200127_RYE_A_1,145,145.9,147,662,662.5,664
1/27/20,13:18:45,200127_RYE_A_1,145,145.43,146,661,662.28,663
1/27/20,13:19:45,200127_RYE_A_1,145,145.75,146,661,662.65,664
1/27/20,13:20:45,200127_RYE_A_1,145,145.65,146,661,661.16,662
1/27/20,13:21:45,200127_RYE_A_1,145,145.66,146,660,660.81,661
1/27/20,13:22:45,200127_RYE_A_1,145,145.15,146,659,660.18,661
1/27/20,13:23:45,200127_RYE_A_1,144,144.91,146,659,659.65,661
1/27/20,13:24:45,200127_RYE_A_1,145,146.68,147,660,661.53,663
1/27/20,13:25:45,200127_RYE_A_1,145,145.73,147,660,661.16,663
1/27/20,13:26:45,200127_RYE_A_1,145,145.68,146,660,660.45,662
1/27/20,13:27:45,200127_RYE_A_1,146,146.43,147,661,661.65,662
1/27/20,13:28:45,200127_RYE_A_1,145,145.85,147,659,660.33,661
1/27/20,13:29:45,200127_RYE_A_1,145,145.51,146,658,659,660
1/27/20,13:30:45,200127_RYE_A_1,145,145,145,657,657.05,658
1/27/20,13:31:45,200127_RYE_A_1,145,145.36,146,657,657.25,658
1/27/20,13:32:45,200127_RYE_A_1,145,146.06,147,657,657.71,658
1/27/20,13:33:45,200127_RYE_A_1,145,146.18,147,656,657.6,658
1/27/20,13:34:45,200127_RYE_A_1,145,146.01,147,656,656.73,658
